20,-73,0.02877497673034668
242,-77,0.15177011489868164
213,-75,0.23289203643798828
20,-74,0.29335808753967285
242,-76,0.3630650043487549
213,-75,0.43273210525512695
135,-79,0.5128371715545654
20,-73,0.5730199813842773
242,-74,0.6346349716186523
20,-72,0.6863679885864258
242,-74,0.7371180057525635
135,-79,0.812934160232544
213,-78,0.8626160621643066
20,-72,0.9294159412384033
242,-73,1.002932071685791
135,-77,1.0440189838409424
213,-76,1.1326971054077148
20,-73,1.2026851177215576
242,-72,1.2627921104431152
135,-75,1.3335580825805664
213,-74,1.4129340648651123
20,-72,1.4810850620269775
242,-75,1.5515401363372803
213,-75,1.6327970027923584
20,-75,1.681839942932129
242,-77,1.7318120002746582
135,-72,1.7758431434631348
213,-75,1.8423900604248047
20,-75,1.8883581161499023
242,-77,1.9428479671478271
135,-72,1.9927339553833008
213,-74,2.0450451374053955
20,-75,2.1218509674072266
242,-79,2.187314033508301
135,-73,2.2525510787963867
213,-74,2.3326871395111084
20,-73,2.3827240467071533
242,-79,2.4427990913391113
135,-73,2.492943048477173
213,-75,2.542746067047119
20,-73,2.592745065689087
242,-81,2.662706136703491
135,-75,2.7328619956970215
20,-73,2.8125669956207275
213,-77,2.8828041553497314
242,-85,2.940749168395996
20,-73,3.0129220485687256
213,-75,3.0829150676727295
242,-79,3.1555800437927246
135,-79,3.2338759899139404
20,-75,3.3026440143585205
213,-75,3.3698151111602783
135,-86,3.4535810947418213
242,-76,3.514465093612671
20,-75,3.5858960151672363
213,-73,3.663931131362915
135,-81,3.7327680587768555
242,-74,3.811972141265869
20,-72,3.852621078491211
213,-73,3.912691116333008
135,-80,3.976783037185669
242,-73,4.038117170333862
20,-73,4.104607105255127
213,-73,4.157178163528442
135,-81,4.233283042907715
242,-73,4.30273699760437
20,-73,4.372621059417725
213,-75,4.45245099067688
135,-83,4.518310070037842
242,-74,4.588382959365845
20,-74,4.660751104354858
213,-73,4.735836029052734
135,-83,4.782902956008911
242,-75,4.848621129989624
20,-75,4.89703106880188
213,-73,4.972533941268921
135,-79,5.020125150680542
242,-74,5.090487003326416
20,-74,5.142894983291626
213,-73,5.214684963226318
135,-80,5.2522499561309814
242,-76,5.30059814453125
20,-73,5.338735103607178
135,-82,5.402328968048096
242,-77,5.459923028945923
213,-76,5.522113084793091
242,-78,5.572195053100586
20,-75,5.632411956787109
213,-79,5.682405948638916
213,-79,5.742254018783569
20,-74,5.771667003631592
135,-81,5.815418004989624
242,-82,5.88239312171936
213,-77,5.933021068572998
20,-75,5.992336988449097
242,-79,6.050275087356567
213,-76,6.112421989440918
20,-75,6.162471055984497
135,-78,6.211619138717651
242,-76,6.2429399490356445
213,-77,6.293688058853149
20,-74,6.3425209522247314
242,-78,6.392416954040527
213,-76,6.4482340812683105
20,-73,6.492450952529907
213,-75,6.542463064193726
242,-86,6.601546049118042
20,-73,6.662521123886108
135,-87,6.721729040145874
213,-75,6.7724621295928955
242,-85,6.831725120544434
20,-72,6.8825061321258545
213,-75,6.9209020137786865
242,-79,6.95964503288269
135,-80,7.014467000961304
213,-76,7.072504043579102
242,-77,7.122543096542358
20,-74,7.182480096817017
135,-79,7.222334146499634
213,-77,7.262521028518677
242,-76,7.31259298324585
20,-76,7.3624961376190186
213,-76,7.392539978027344
213,-75,7.441725015640259
242,-75,7.47254204750061
135,-81,7.513998031616211
20,-77,7.55234694480896
242,-75,7.592390060424805
20,-75,7.632574081420898
135,-83,7.68212103843689
213,-74,7.74259614944458
242,-73,7.782505989074707
20,-74,7.822504997253418
135,-82,7.873862981796265
213,-76,7.930098056793213
242,-74,7.991827011108398
20,-79,8.042379140853882
242,-75,8.102221965789795
213,-81,8.152441024780273
213,-77,8.217036008834839
242,-76,8.252092123031616
20,-77,8.307435989379883
135,-80,8.342577934265137
213,-75,8.402398109436035
242,-75,8.442378997802734
20,-76,8.484523057937622
135,-79,8.529735088348389
213,-72,8.582515954971313
242,-72,8.63250207901001
20,-79,8.68646502494812
135,-79,8.752397060394287
213,-71,8.802401065826416
242,-72,8.862504959106445
213,-70,8.91251516342163
242,-72,8.972707986831665
135,-78,9.022495985031128
20,-79,9.062520027160645
213,-71,9.112086057662964
242,-72,9.149992942810059
135,-77,9.217096090316772
213,-71,9.252400159835815
242,-73,9.312546014785767
20,-87,9.35240912437439
135,-77,9.397916078567505
213,-71,9.442559957504272
242,-72,9.492524147033691
20,-97,9.53298306465149
135,-76,9.592127084732056
213,-73,9.652987957000732
242,-71,9.71382212638855
135,-76,9.788195133209229
213,-72,9.859204053878784
242,-70,9.921834945678711
20,-81,9.995725154876709
135,-76,10.065385103225708
213,-73,10.152586936950684
242,-70,10.230839014053345
20,-79,10.282933950424194
135,-74,10.333395004272461
213,-72,10.379966020584106
242,-71,10.44318413734436
20,-79,10.53267502784729
135,-74,10.589637994766235
213,-78,10.668503046035767
242,-84,10.742799043655396
20,-74,10.801283121109009
135,-74,10.881868124008179
213,-81,10.94304895401001
242,-84,11.01118516921997
20,-74,11.060403108596802
135,-75,11.12546706199646
213,-81,11.202923059463501
242,-79,11.273026943206787
20,-74,11.339247941970825
135,-76,11.412317037582397
213,-79,11.490748167037964
242,-77,11.562705039978027
20,-73,11.612746953964233
135,-79,11.665236949920654
213,-77,11.71847414970398
242,-76,11.797822952270508
20,-74,11.85037612915039
135,-88,11.89985704421997
213,-76,11.971596956253052
242,-78,12.042858123779297
20,-75,12.123022079467773
135,-77,12.193104028701782
242,-78,12.252843141555786
20,-77,12.299170017242432
135,-73,12.349899053573608
213,-74,12.422461986541748
242,-76,12.486572027206421
20,-78,12.55557107925415
135,-72,12.607409954071045
213,-73,12.651586055755615
242,-74,12.700047969818115
20,-77,12.752629041671753
135,-72,12.822906970977783
213,-72,12.892704963684082
242,-74,12.965005159378052
20,-76,13.041965007781982
135,-73,13.104686975479126
213,-73,13.17154598236084
242,-73,13.252871990203857
20,-78,13.32240104675293
135,-73,13.393435955047607
213,-73,13.46283507347107
242,-73,13.537418127059937
20,-80,13.611591100692749
135,-73,13.672568082809448
213,-73,13.722381114959717
242,-75,13.782595157623291
20,-83,13.822498083114624
135,-72,13.858484029769897
213,-73,13.93174695968628
242,-78,13.972280025482178
213,-74,14.027339935302734
242,-79,14.06313705444336
213,-74,14.122375965118408
242,-79,14.182906150817871
135,-70,14.23249101638794
213,-78,14.292479038238525
242,-79,14.34257698059082
135,-75,14.391587972640991
20,-87,14.462280035018921
213,-79,14.504348039627075
242,-80,14.552340984344482
20,-78,14.586382150650024
213,-78,14.653944969177246
242,-80,14.712974071502686
20,-77,14.76237416267395
213,-78,14.809108972549438
242,-80,14.872504949569702
20,-88,14.933685064315796
213,-77,14.992547035217285
242,-80,15.022552013397217
20,-82,15.07666802406311
135,-87,15.125077962875366
213,-75,15.172537088394165
242,-79,15.232445001602173
20,-78,15.28245210647583
135,-84,15.33954906463623
213,-76,15.40211009979248
242,-79,15.452365159988403
20,-77,15.512485980987549
135,-80,15.555124044418335
213,-77,15.61247205734253
242,-78,15.670895099639893
20,-79,15.712455987930298
135,-79,15.760449171066284
213,-79,15.801514148712158
242,-78,15.852355003356934
20,-83,15.88959002494812
135,-76,15.952377080917358
213,-79,15.992573022842407
242,-77,16.05108094215393
135,-77,16.091603994369507
213,-79,16.143301010131836
242,-77,16.18220615386963
135,-76,16.232439041137695
213,-79,16.272998094558716
242,-76,16.31244206428528
213,-79,16.36237406730652
20,-79,16.42206907272339
242,-77,16.482500076293945
213,-77,16.53246307373047
135,-75,16.58639907836914
20,-77,16.65226697921753
242,-79,16.71250009536743
213,-74,16.75378108024597
20,-79,16.793394088745117
20,-83,16.83279514312744
135,-79,16.871525049209595
20,-81,16.922728061676025
213,-74,16.96212911605835
135,-82,16.99583411216736
20,-76,17.042448043823242
213,-77,17.075040102005005
135,-84,17.122342109680176
20,-74,17.152270078659058
213,-81,17.19996213912964
135,-81,17.244049072265625
242,-82,17.30537509918213
20,-74,17.352550983428955
213,-84,17.402260065078735
135,-80,17.45226502418518
242,-80,17.522377014160156
20,-75,17.56499195098877
213,-88,17.62235713005066
135,-80,17.682412147521973
242,-76,17.742213010787964
213,-89,17.79228901863098
20,-78,17.852262020111084
135,-82,17.899022102355957
242,-76,17.962372064590454
20,-81,18.0151629447937
135,-85,18.05474305152893
242,-78,18.11092710494995
213,-81,18.18309497833252
20,-80,18.26286506652832
135,-87,18.323097944259644
242,-80,18.40484595298767
213,-80,18.472736120224
20,-79,18.542838096618652
135,-95,18.615669012069702
242,-82,18.68689799308777
213,-79,18.742786169052124
20,-76,18.82256317138672
135,-93,18.89270305633545
242,-87,18.952306985855103
20,-76,19.032761096954346
213,-79,19.10267996788025
242,-84,19.17305898666382
213,-77,19.23283100128174
20,-77,19.285320043563843
242,-85,19.35762095451355
213,-79,19.422333002090454
20,-79,19.491791009902954
135,-98,19.544425010681152
242,-84,19.610378980636597
213,-84,19.660884141921997
20,-75,19.72481393814087
135,-97,19.80352210998535
242,-81,19.872698068618774
213,-80,19.939205169677734
20,-73,20.014198064804077
242,-81,20.08269715309143
20,-72,20.165060997009277
242,-80,20.229042053222656
213,-78,20.292670965194702
20,-74,20.34300208091736
242,-80,20.390706062316895
213,-79,20.481802940368652
20,-76,20.534306049346924
242,-81,20.60655903816223
242,-81,20.65399694442749
213,-85,20.721930980682373
20,-74,20.791998147964478
242,-82,20.86845111846924
213,-83,20.9427809715271
20,-75,21.002581119537354
242,-87,21.08243703842163
213,-78,21.152586936950684
20,-77,21.23231315612793
242,-98,21.283517122268677
213,-77,21.33292293548584
20,-77,21.39217209815979
242,-87,21.4723801612854
213,-79,21.521793127059937
20,-78,21.5839581489563
135,-77,21.63291907310486
242,-81,21.68584895133972
213,-81,21.73131513595581
20,-78,21.802845001220703
135,-76,21.88340997695923
242,-81,21.95190405845642
213,-84,22.024590969085693
20,-79,22.078060150146484
135,-76,22.125213146209717
242,-84,22.172816038131714
213,-81,22.243741989135742
20,-80,22.307568073272705
135,-78,22.343767166137695
242,-87,22.3824679851532
213,-81,22.422462940216064
20,-79,22.482162952423096
135,-79,22.514636039733887
242,-84,22.58423900604248
20,-78,22.627660036087036
242,-83,22.69249200820923
213,-80,22.73900604248047
20,-77,22.802417993545532
135,-75,22.86170196533203
242,-83,22.906046152114868
213,-82,22.972092151641846
20,-79,23.01891803741455
135,-75,23.09232497215271
242,-85,23.13774013519287
213,-83,23.202466011047363
20,-80,23.252393007278442
135,-75,23.29235315322876
242,-95,23.329548120498657
213,-85,23.392596006393433
20,-84,23.442523956298828
135,-76,23.50006604194641
242,-96,23.542505979537964
213,-83,23.58626103401184
20,-88,23.632511138916016
135,-78,23.672516107559204
242,-87,23.71996808052063
213,-82,23.759178161621094
135,-78,23.822482109069824
20,-87,23.85437798500061
242,-83,23.9115469455719
213,-82,23.952463150024414
135,-77,24.002470016479492
20,-80,24.07266902923584
242,-84,24.125015020370483
213,-80,24.18421697616577
135,-74,24.232558965682983
20,-80,24.30238914489746
242,-89,24.34816598892212
213,-78,24.412548065185547
135,-76,24.46248507499695
20,-83,24.492408990859985
242,-95,24.532519102096558
213,-79,24.586470127105713
242,-95,24.64625310897827
213,-82,24.711671113967896
20,-81,24.762513160705566
242,-100,24.822314023971558
213,-79,24.872493028640747
20,-82,24.926537036895752
135,-79,24.988222122192383
242,-90,25.030688047409058
213,-76,25.062602043151855
135,-78,25.121663093566895
20,-85,25.172551155090332
242,-86,25.229079008102417
213,-75,25.29236912727356
135,-76,25.35162115097046
20,-82,25.40241813659668
242,-84,25.460010051727295
213,-72,25.522336959838867
135,-76,25.571746110916138
20,-81,25.61510396003723
242,-83,25.672590017318726
213,-71,25.732321977615356
135,-76,25.776612997055054
20,-81,25.840672969818115
242,-82,25.894264936447144
213,-70,25.951722145080566
135,-76,25.994362115859985
20,-85,26.03427004814148
242,-83,26.09164595603943
213,-69,26.1445529460907
135,-76,26.20238709449768
20,-87,26.256416082382202
242,-85,26.3212251663208
213,-70,26.372514009475708
135,-78,26.427525997161865
20,-81,26.477493047714233
213,-70,26.522513151168823
135,-79,26.55245804786682
20,-80,26.612509965896606
213,-72,26.642446041107178
135,-77,26.682085037231445
20,-82,26.71976900100708
